EstablishmentID,EstablishmentNumber,EstablishmentName,State,ProjectCode,ProjectName,FormID,CollectionDate,SampleSource,ProductionAlternatives,ListeriaMonocytogenesAnalysis,LmPFGEPattern,LmAlleleCode
2468,M19979+P19979,Ukrop's Homestyle Foods,VA,RLMCONT_EL,Risk-based Verification-Eastern Lab - RTE - Food Contact Surface Sample - Listeria,102610609,1-Dec-20,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
2468,M19979+P19979,Ukrop's Homestyle Foods,VA,RLMCONT_EL,Risk-based Verification-Eastern Lab - RTE - Food Contact Surface Sample - Listeria,102610610,1-Dec-20,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
2468,M19979+P19979,Ukrop's Homestyle Foods,VA,RLMCONT_EL,Risk-based Verification-Eastern Lab - RTE - Food Contact Surface Sample - Listeria,102610611,1-Dec-20,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
2468,M19979+P19979,Ukrop's Homestyle Foods,VA,RLMCONT_EL,Risk-based Verification-Eastern Lab - RTE - Food Contact Surface Sample - Listeria,102610612,1-Dec-20,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
2468,M19979+P19979,Ukrop's Homestyle Foods,VA,RLMCONT_EL,Risk-based Verification-Eastern Lab - RTE - Food Contact Surface Sample - Listeria,102610613,1-Dec-20,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
2468,M19979+P19979,Ukrop's Homestyle Foods,VA,RLMCONT_EL,Risk-based Verification-Eastern Lab - RTE - Food Contact Surface Sample - Listeria,102610615,1-Dec-20,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
2468,M19979+P19979,Ukrop's Homestyle Foods,VA,RLMCONT_EL,Risk-based Verification-Eastern Lab - RTE - Food Contact Surface Sample - Listeria,102610616,1-Dec-20,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
2468,M19979+P19979,Ukrop's Homestyle Foods,VA,RLMCONT_EL,Risk-based Verification-Eastern Lab - RTE - Food Contact Surface Sample - Listeria,102610617,1-Dec-20,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
2468,M19979+P19979,Ukrop's Homestyle Foods,VA,RLMCONT_EL,Risk-based Verification-Eastern Lab - RTE - Food Contact Surface Sample - Listeria,102610618,1-Dec-20,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
2468,M19979+P19979,Ukrop's Homestyle Foods,VA,RLMCONT_EL,Risk-based Verification-Eastern Lab - RTE - Food Contact Surface Sample - Listeria,102610619,1-Dec-20,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
2468,M19979+P19979,Ukrop's Homestyle Foods,VA,RLMENVC_EL,Risk-based Verification-Eastern Lab - RTE - Non-Food Contact Surface Sample-Listeria,102610620,1-Dec-20,Other-Non/Product Contact Surface Sponge,NULL,Negative,NULL,NULL
2468,M19979+P19979,Ukrop's Homestyle Foods,VA,RLMPRODC_EL,Risk-based Verification-Eastern Lab - RTE - Listeria - Product Sample (Composite),102610623,1-Dec-20,"Product-RTE-Other Fully Cooked, Not Sliced-Chicken",ALT 3,Negative,NULL,NULL
2468,M19979+P19979,Ukrop's Homestyle Foods,VA,RLMCONT_EL,Risk-based Verification-Eastern Lab - RTE - Food Contact Surface Sample - Listeria,102610624,1-Dec-20,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
2468,M19979+P19979,Ukrop's Homestyle Foods,VA,RLMCONT_EL,Risk-based Verification-Eastern Lab - RTE - Food Contact Surface Sample - Listeria,102610625,1-Dec-20,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
2468,M19979+P19979,Ukrop's Homestyle Foods,VA,RLMCONT_EL,Risk-based Verification-Eastern Lab - RTE - Food Contact Surface Sample - Listeria,102610626,1-Dec-20,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
2468,M19979+P19979,Ukrop's Homestyle Foods,VA,RLMCONT_EL,Risk-based Verification-Eastern Lab - RTE - Food Contact Surface Sample - Listeria,102610627,1-Dec-20,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
2468,M19979+P19979,Ukrop's Homestyle Foods,VA,RLMCONT_EL,Risk-based Verification-Eastern Lab - RTE - Food Contact Surface Sample - Listeria,102610628,1-Dec-20,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
2468,M19979+P19979,Ukrop's Homestyle Foods,VA,RLMCONT_EL,Risk-based Verification-Eastern Lab - RTE - Food Contact Surface Sample - Listeria,102610629,1-Dec-20,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
2468,M19979+P19979,Ukrop's Homestyle Foods,VA,RLMCONT_EL,Risk-based Verification-Eastern Lab - RTE - Food Contact Surface Sample - Listeria,102610630,1-Dec-20,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
2468,M19979+P19979,Ukrop's Homestyle Foods,VA,RLMCONT_EL,Risk-based Verification-Eastern Lab - RTE - Food Contact Surface Sample - Listeria,102610631,1-Dec-20,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
2468,M19979+P19979,Ukrop's Homestyle Foods,VA,RLMCONT_EL,Risk-based Verification-Eastern Lab - RTE - Food Contact Surface Sample - Listeria,102610632,1-Dec-20,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
2468,M19979+P19979,Ukrop's Homestyle Foods,VA,RLMCONT_EL,Risk-based Verification-Eastern Lab - RTE - Food Contact Surface Sample - Listeria,102610633,1-Dec-20,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
2468,M19979+P19979,Ukrop's Homestyle Foods,VA,RLMENVC_EL,Risk-based Verification-Eastern Lab - RTE - Non-Food Contact Surface Sample-Listeria,102610634,1-Dec-20,Other-Non/Product Contact Surface Sponge,NULL,Negative,NULL,NULL
3169,M18632+P18632+V18632,"Hudson Meats and Sausage, Inc.",SD,RLMPRODC_MWL,Risk-based Verification-Midwestern Lab - RTE - Listeria - Product Sample (Composite),102609325,1-Dec-20,"Product-RTE-Other Fully Cooked, Not Sliced-Beef",ALT 3,Negative,NULL,NULL
3169,M18632+P18632+V18632,"Hudson Meats and Sausage, Inc.",SD,RLMCONT_MWL,Risk-based Verification-Midwest Lab-RTE-Food Contact Surface Sample-Listeria,102609326,1-Dec-20,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
3169,M18632+P18632+V18632,"Hudson Meats and Sausage, Inc.",SD,RLMCONT_MWL,Risk-based Verification-Midwest Lab-RTE-Food Contact Surface Sample-Listeria,102609327,1-Dec-20,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
3169,M18632+P18632+V18632,"Hudson Meats and Sausage, Inc.",SD,RLMCONT_MWL,Risk-based Verification-Midwest Lab-RTE-Food Contact Surface Sample-Listeria,102609328,1-Dec-20,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
3169,M18632+P18632+V18632,"Hudson Meats and Sausage, Inc.",SD,RLMCONT_MWL,Risk-based Verification-Midwest Lab-RTE-Food Contact Surface Sample-Listeria,102609329,1-Dec-20,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
3169,M18632+P18632+V18632,"Hudson Meats and Sausage, Inc.",SD,RLMCONT_MWL,Risk-based Verification-Midwest Lab-RTE-Food Contact Surface Sample-Listeria,102609330,1-Dec-20,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
3169,M18632+P18632+V18632,"Hudson Meats and Sausage, Inc.",SD,RLMCONT_MWL,Risk-based Verification-Midwest Lab-RTE-Food Contact Surface Sample-Listeria,102609331,1-Dec-20,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
3169,M18632+P18632+V18632,"Hudson Meats and Sausage, Inc.",SD,RLMCONT_MWL,Risk-based Verification-Midwest Lab-RTE-Food Contact Surface Sample-Listeria,102609332,1-Dec-20,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
3169,M18632+P18632+V18632,"Hudson Meats and Sausage, Inc.",SD,RLMCONT_MWL,Risk-based Verification-Midwest Lab-RTE-Food Contact Surface Sample-Listeria,102609333,1-Dec-20,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
3169,M18632+P18632+V18632,"Hudson Meats and Sausage, Inc.",SD,RLMCONT_MWL,Risk-based Verification-Midwest Lab-RTE-Food Contact Surface Sample-Listeria,102609334,1-Dec-20,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
3169,M18632+P18632+V18632,"Hudson Meats and Sausage, Inc.",SD,RLMCONT_MWL,Risk-based Verification-Midwest Lab-RTE-Food Contact Surface Sample-Listeria,102609335,1-Dec-20,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
3169,M18632+P18632+V18632,"Hudson Meats and Sausage, Inc.",SD,RLMENVC_MWL,Risk-based Verification-Midwest Lab-RTE-Non-Food Contact Surface Sample-Listeria,102609336,1-Dec-20,Other-Non/Product Contact Surface Sponge,NULL,Negative,NULL,NULL
161,M8347,Chicharrones Pacheco,PR,RLMPRODC_EL,Risk-based Verification-Eastern Lab - RTE - Listeria - Product Sample (Composite),102609820,2-Dec-20,"Product-RTE-Other Fully Cooked, Not Sliced-Pork",Alt 2b AMAP,Negative,NULL,NULL
161,M8347,Chicharrones Pacheco,PR,RLMCONT_EL,Risk-based Verification-Eastern Lab - RTE - Food Contact Surface Sample - Listeria,102609821,2-Dec-20,Other-Product Contact Surface Sponge,Alt 2b AMAP,Negative,NULL,NULL
161,M8347,Chicharrones Pacheco,PR,RLMCONT_EL,Risk-based Verification-Eastern Lab - RTE - Food Contact Surface Sample - Listeria,102609822,2-Dec-20,Other-Product Contact Surface Sponge,Alt 2b AMAP,Negative,NULL,NULL
161,M8347,Chicharrones Pacheco,PR,RLMCONT_EL,Risk-based Verification-Eastern Lab - RTE - Food Contact Surface Sample - Listeria,102609823,2-Dec-20,Other-Product Contact Surface Sponge,Alt 2b AMAP,Negative,NULL,NULL
161,M8347,Chicharrones Pacheco,PR,RLMCONT_EL,Risk-based Verification-Eastern Lab - RTE - Food Contact Surface Sample - Listeria,102609824,2-Dec-20,Other-Product Contact Surface Sponge,Alt 2b AMAP,Negative,NULL,NULL
161,M8347,Chicharrones Pacheco,PR,RLMCONT_EL,Risk-based Verification-Eastern Lab - RTE - Food Contact Surface Sample - Listeria,102609825,2-Dec-20,Other-Product Contact Surface Sponge,Alt 2b AMAP,Negative,NULL,NULL
161,M8347,Chicharrones Pacheco,PR,RLMCONT_EL,Risk-based Verification-Eastern Lab - RTE - Food Contact Surface Sample - Listeria,102609826,2-Dec-20,Other-Product Contact Surface Sponge,Alt 2b AMAP,Negative,NULL,NULL
161,M8347,Chicharrones Pacheco,PR,RLMCONT_EL,Risk-based Verification-Eastern Lab - RTE - Food Contact Surface Sample - Listeria,102609827,2-Dec-20,Other-Product Contact Surface Sponge,Alt 2b AMAP,Negative,NULL,NULL
161,M8347,Chicharrones Pacheco,PR,RLMCONT_EL,Risk-based Verification-Eastern Lab - RTE - Food Contact Surface Sample - Listeria,102609828,2-Dec-20,Other-Product Contact Surface Sponge,Alt 2b AMAP,Negative,NULL,NULL
161,M8347,Chicharrones Pacheco,PR,RLMCONT_EL,Risk-based Verification-Eastern Lab - RTE - Food Contact Surface Sample - Listeria,102609829,2-Dec-20,Other-Product Contact Surface Sponge,Alt 2b AMAP,Negative,NULL,NULL
161,M8347,Chicharrones Pacheco,PR,RLMCONT_EL,Risk-based Verification-Eastern Lab - RTE - Food Contact Surface Sample - Listeria,102609830,2-Dec-20,Other-Product Contact Surface Sponge,Alt 2b AMAP,Negative,NULL,NULL
161,M8347,Chicharrones Pacheco,PR,RLMENVC_EL,Risk-based Verification-Eastern Lab - RTE - Non-Food Contact Surface Sample-Listeria,102609831,2-Dec-20,Other-Non/Product Contact Surface Sponge,NULL,Negative,NULL,NULL
123475,M44121+P44121,Pelleh Poultry Corp.,NY,RLMCONT_EL,Risk-based Verification-Eastern Lab - RTE - Food Contact Surface Sample - Listeria,102595699,2-Dec-20,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
6165072,M34811A+P34811A+V34811A,Cured by Visconti,WA,RLMPRODC_WL,Risk-based Verification-Western Lab - RTE - Listeria - Product Sample (Composite),102615739,7-Dec-20,"Product-RTE-Fully Cooked, Sausage Products-Pork",ALT 3,Negative,NULL,NULL
6165072,M34811A+P34811A+V34811A,Cured by Visconti,WA,RLMCONT_WL,Risk-based Verification-Western Lab-Food Contact Surface Sample-Listeria,102615740,7-Dec-20,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
6165072,M34811A+P34811A+V34811A,Cured by Visconti,WA,RLMCONT_WL,Risk-based Verification-Western Lab-Food Contact Surface Sample-Listeria,102615741,7-Dec-20,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
6165072,M34811A+P34811A+V34811A,Cured by Visconti,WA,RLMCONT_WL,Risk-based Verification-Western Lab-Food Contact Surface Sample-Listeria,102615742,7-Dec-20,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
6165072,M34811A+P34811A+V34811A,Cured by Visconti,WA,RLMCONT_WL,Risk-based Verification-Western Lab-Food Contact Surface Sample-Listeria,102615743,7-Dec-20,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
6165072,M34811A+P34811A+V34811A,Cured by Visconti,WA,RLMCONT_WL,Risk-based Verification-Western Lab-Food Contact Surface Sample-Listeria,102615744,7-Dec-20,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
6165072,M34811A+P34811A+V34811A,Cured by Visconti,WA,RLMCONT_WL,Risk-based Verification-Western Lab-Food Contact Surface Sample-Listeria,102615745,7-Dec-20,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
6165072,M34811A+P34811A+V34811A,Cured by Visconti,WA,RLMCONT_WL,Risk-based Verification-Western Lab-Food Contact Surface Sample-Listeria,102615746,7-Dec-20,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
6165072,M34811A+P34811A+V34811A,Cured by Visconti,WA,RLMCONT_WL,Risk-based Verification-Western Lab-Food Contact Surface Sample-Listeria,102615747,7-Dec-20,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
6165072,M34811A+P34811A+V34811A,Cured by Visconti,WA,RLMCONT_WL,Risk-based Verification-Western Lab-Food Contact Surface Sample-Listeria,102615748,7-Dec-20,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
6165072,M34811A+P34811A+V34811A,Cured by Visconti,WA,RLMCONT_WL,Risk-based Verification-Western Lab-Food Contact Surface Sample-Listeria,102615749,7-Dec-20,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
6165072,M34811A+P34811A+V34811A,Cured by Visconti,WA,RLMENVC_WL,Risk-based Verification-Western Lab-RTE-Non-food Contact Surface Sample-Listeria,102615750,7-Dec-20,Other-Non/Product Contact Surface Sponge,NULL,Negative,NULL,NULL
6410,M795+P795+V795,"Monogram Meat Snacks, LLC",VA,RLMPRODC_EL,Risk-based Verification-Eastern Lab - RTE - Listeria - Product Sample (Composite),102613371,8-Dec-20,Product-RTE-Dried-Pork,Alt 2b AMAP,Negative,NULL,NULL
6410,M795+P795+V795,"Monogram Meat Snacks, LLC",VA,RLMCONT_EL,Risk-based Verification-Eastern Lab - RTE - Food Contact Surface Sample - Listeria,102613372,8-Dec-20,Other-Product Contact Surface Sponge,Alt 2b AMAP,Negative,NULL,NULL
6410,M795+P795+V795,"Monogram Meat Snacks, LLC",VA,RLMCONT_EL,Risk-based Verification-Eastern Lab - RTE - Food Contact Surface Sample - Listeria,102613373,8-Dec-20,Other-Product Contact Surface Sponge,Alt 2b AMAP,Negative,NULL,NULL
6410,M795+P795+V795,"Monogram Meat Snacks, LLC",VA,RLMCONT_EL,Risk-based Verification-Eastern Lab - RTE - Food Contact Surface Sample - Listeria,102613374,8-Dec-20,Other-Product Contact Surface Sponge,Alt 2b AMAP,Negative,NULL,NULL
6410,M795+P795+V795,"Monogram Meat Snacks, LLC",VA,RLMCONT_EL,Risk-based Verification-Eastern Lab - RTE - Food Contact Surface Sample - Listeria,102613375,8-Dec-20,Other-Product Contact Surface Sponge,Alt 2b AMAP,Negative,NULL,NULL
6410,M795+P795+V795,"Monogram Meat Snacks, LLC",VA,RLMCONT_EL,Risk-based Verification-Eastern Lab - RTE - Food Contact Surface Sample - Listeria,102613376,8-Dec-20,Other-Product Contact Surface Sponge,Alt 2b AMAP,Negative,NULL,NULL
6410,M795+P795+V795,"Monogram Meat Snacks, LLC",VA,RLMCONT_EL,Risk-based Verification-Eastern Lab - RTE - Food Contact Surface Sample - Listeria,102613377,8-Dec-20,Other-Product Contact Surface Sponge,Alt 2b AMAP,Negative,NULL,NULL
6410,M795+P795+V795,"Monogram Meat Snacks, LLC",VA,RLMCONT_EL,Risk-based Verification-Eastern Lab - RTE - Food Contact Surface Sample - Listeria,102613378,8-Dec-20,Other-Product Contact Surface Sponge,Alt 2b AMAP,Negative,NULL,NULL
6410,M795+P795+V795,"Monogram Meat Snacks, LLC",VA,RLMCONT_EL,Risk-based Verification-Eastern Lab - RTE - Food Contact Surface Sample - Listeria,102613379,8-Dec-20,Other-Product Contact Surface Sponge,Alt 2b AMAP,Negative,NULL,NULL
6410,M795+P795+V795,"Monogram Meat Snacks, LLC",VA,RLMCONT_EL,Risk-based Verification-Eastern Lab - RTE - Food Contact Surface Sample - Listeria,102613380,8-Dec-20,Other-Product Contact Surface Sponge,Alt 2b AMAP,Negative,NULL,NULL
6410,M795+P795+V795,"Monogram Meat Snacks, LLC",VA,RLMCONT_EL,Risk-based Verification-Eastern Lab - RTE - Food Contact Surface Sample - Listeria,102613381,8-Dec-20,Other-Product Contact Surface Sponge,Alt 2b AMAP,Negative,NULL,NULL
6410,M795+P795+V795,"Monogram Meat Snacks, LLC",VA,RLMENVC_EL,Risk-based Verification-Eastern Lab - RTE - Non-Food Contact Surface Sample-Listeria,102613382,8-Dec-20,Other-Non/Product Contact Surface Sponge,NULL,Negative,NULL,NULL
6410,M795+P795+V795,"Monogram Meat Snacks, LLC",VA,RLMPRODC_EL,Risk-based Verification-Eastern Lab - RTE - Listeria - Product Sample (Composite),102613383,8-Dec-20,Product-RTE-Dried-Beef,Alt 2b AMAP,Negative,NULL,NULL
6410,M795+P795+V795,"Monogram Meat Snacks, LLC",VA,RLMCONT_EL,Risk-based Verification-Eastern Lab - RTE - Food Contact Surface Sample - Listeria,102613384,8-Dec-20,Other-Product Contact Surface Sponge,Alt 2b AMAP,Negative,NULL,NULL
6410,M795+P795+V795,"Monogram Meat Snacks, LLC",VA,RLMCONT_EL,Risk-based Verification-Eastern Lab - RTE - Food Contact Surface Sample - Listeria,102613385,8-Dec-20,Other-Product Contact Surface Sponge,Alt 2b AMAP,Negative,NULL,NULL
6410,M795+P795+V795,"Monogram Meat Snacks, LLC",VA,RLMCONT_EL,Risk-based Verification-Eastern Lab - RTE - Food Contact Surface Sample - Listeria,102613386,8-Dec-20,Other-Product Contact Surface Sponge,Alt 2b AMAP,Negative,NULL,NULL
6410,M795+P795+V795,"Monogram Meat Snacks, LLC",VA,RLMCONT_EL,Risk-based Verification-Eastern Lab - RTE - Food Contact Surface Sample - Listeria,102613387,8-Dec-20,Other-Product Contact Surface Sponge,Alt 2b AMAP,Negative,NULL,NULL
6410,M795+P795+V795,"Monogram Meat Snacks, LLC",VA,RLMCONT_EL,Risk-based Verification-Eastern Lab - RTE - Food Contact Surface Sample - Listeria,102613388,8-Dec-20,Other-Product Contact Surface Sponge,Alt 2b AMAP,Negative,NULL,NULL
6410,M795+P795+V795,"Monogram Meat Snacks, LLC",VA,RLMCONT_EL,Risk-based Verification-Eastern Lab - RTE - Food Contact Surface Sample - Listeria,102613389,8-Dec-20,Other-Product Contact Surface Sponge,Alt 2b AMAP,Negative,NULL,NULL
6410,M795+P795+V795,"Monogram Meat Snacks, LLC",VA,RLMCONT_EL,Risk-based Verification-Eastern Lab - RTE - Food Contact Surface Sample - Listeria,102613390,8-Dec-20,Other-Product Contact Surface Sponge,Alt 2b AMAP,Negative,NULL,NULL
6410,M795+P795+V795,"Monogram Meat Snacks, LLC",VA,RLMCONT_EL,Risk-based Verification-Eastern Lab - RTE - Food Contact Surface Sample - Listeria,102613391,8-Dec-20,Other-Product Contact Surface Sponge,Alt 2b AMAP,Negative,NULL,NULL
6410,M795+P795+V795,"Monogram Meat Snacks, LLC",VA,RLMCONT_EL,Risk-based Verification-Eastern Lab - RTE - Food Contact Surface Sample - Listeria,102613392,8-Dec-20,Other-Product Contact Surface Sponge,Alt 2b AMAP,Negative,NULL,NULL
6410,M795+P795+V795,"Monogram Meat Snacks, LLC",VA,RLMCONT_EL,Risk-based Verification-Eastern Lab - RTE - Food Contact Surface Sample - Listeria,102613393,8-Dec-20,Other-Product Contact Surface Sponge,Alt 2b AMAP,Negative,NULL,NULL
6410,M795+P795+V795,"Monogram Meat Snacks, LLC",VA,RLMENVC_EL,Risk-based Verification-Eastern Lab - RTE - Non-Food Contact Surface Sample-Listeria,102613394,8-Dec-20,Other-Non/Product Contact Surface Sponge,NULL,Negative,NULL,NULL
6410,M795+P795+V795,"Monogram Meat Snacks, LLC",VA,RLMPRODC_EL,Risk-based Verification-Eastern Lab - RTE - Listeria - Product Sample (Composite),102613401,8-Dec-20,Product-RTE-Dried-Combination species,Alt 2b AMAP,Negative,NULL,NULL
6410,M795+P795+V795,"Monogram Meat Snacks, LLC",VA,RLMCONT_EL,Risk-based Verification-Eastern Lab - RTE - Food Contact Surface Sample - Listeria,102613402,8-Dec-20,Other-Product Contact Surface Sponge,Alt 2b AMAP,Negative,NULL,NULL
6410,M795+P795+V795,"Monogram Meat Snacks, LLC",VA,RLMCONT_EL,Risk-based Verification-Eastern Lab - RTE - Food Contact Surface Sample - Listeria,102613403,8-Dec-20,Other-Product Contact Surface Sponge,Alt 2b AMAP,Negative,NULL,NULL
6410,M795+P795+V795,"Monogram Meat Snacks, LLC",VA,RLMCONT_EL,Risk-based Verification-Eastern Lab - RTE - Food Contact Surface Sample - Listeria,102613404,8-Dec-20,Other-Product Contact Surface Sponge,Alt 2b AMAP,Negative,NULL,NULL
6410,M795+P795+V795,"Monogram Meat Snacks, LLC",VA,RLMCONT_EL,Risk-based Verification-Eastern Lab - RTE - Food Contact Surface Sample - Listeria,102613405,8-Dec-20,Other-Product Contact Surface Sponge,Alt 2b AMAP,Negative,NULL,NULL
6410,M795+P795+V795,"Monogram Meat Snacks, LLC",VA,RLMCONT_EL,Risk-based Verification-Eastern Lab - RTE - Food Contact Surface Sample - Listeria,102613406,8-Dec-20,Other-Product Contact Surface Sponge,Alt 2b AMAP,Negative,NULL,NULL
6410,M795+P795+V795,"Monogram Meat Snacks, LLC",VA,RLMCONT_EL,Risk-based Verification-Eastern Lab - RTE - Food Contact Surface Sample - Listeria,102613407,8-Dec-20,Other-Product Contact Surface Sponge,Alt 2b AMAP,Negative,NULL,NULL
6410,M795+P795+V795,"Monogram Meat Snacks, LLC",VA,RLMCONT_EL,Risk-based Verification-Eastern Lab - RTE - Food Contact Surface Sample - Listeria,102613408,8-Dec-20,Other-Product Contact Surface Sponge,Alt 2b AMAP,Negative,NULL,NULL
6410,M795+P795+V795,"Monogram Meat Snacks, LLC",VA,RLMCONT_EL,Risk-based Verification-Eastern Lab - RTE - Food Contact Surface Sample - Listeria,102613409,8-Dec-20,Other-Product Contact Surface Sponge,Alt 2b AMAP,Negative,NULL,NULL
6410,M795+P795+V795,"Monogram Meat Snacks, LLC",VA,RLMCONT_EL,Risk-based Verification-Eastern Lab - RTE - Food Contact Surface Sample - Listeria,102613410,8-Dec-20,Other-Product Contact Surface Sponge,Alt 2b AMAP,Negative,NULL,NULL
6410,M795+P795+V795,"Monogram Meat Snacks, LLC",VA,RLMCONT_EL,Risk-based Verification-Eastern Lab - RTE - Food Contact Surface Sample - Listeria,102613411,8-Dec-20,Other-Product Contact Surface Sponge,Alt 2b AMAP,Negative,NULL,NULL
6410,M795+P795+V795,"Monogram Meat Snacks, LLC",VA,RLMENVC_EL,Risk-based Verification-Eastern Lab - RTE - Non-Food Contact Surface Sample-Listeria,102613412,8-Dec-20,Other-Non/Product Contact Surface Sponge,NULL,Negative,NULL,NULL
8872,M13128B+P13128B+V13128B,"Diversified Foods & Seasonings, L.L.C.",LA,RLMPRODC_WL,Risk-based Verification-Western Lab - RTE - Listeria - Product Sample (Composite),102605286,8-Dec-20,"Product-RTE-Fully Cooked, Meat/Nonmeat Combination-Combination species",ALT 1,Negative,NULL,NULL
8872,M13128B+P13128B+V13128B,"Diversified Foods & Seasonings, L.L.C.",LA,RLMCONT_WL,Risk-based Verification-Western Lab-Food Contact Surface Sample-Listeria,102605287,8-Dec-20,Other-Product Contact Surface Sponge,Alt 1,Negative,NULL,NULL
8872,M13128B+P13128B+V13128B,"Diversified Foods & Seasonings, L.L.C.",LA,RLMCONT_WL,Risk-based Verification-Western Lab-Food Contact Surface Sample-Listeria,102605288,8-Dec-20,Other-Product Contact Surface Sponge,Alt 1,Negative,NULL,NULL
8872,M13128B+P13128B+V13128B,"Diversified Foods & Seasonings, L.L.C.",LA,RLMCONT_WL,Risk-based Verification-Western Lab-Food Contact Surface Sample-Listeria,102605289,8-Dec-20,Other-Product Contact Surface Sponge,Alt 1,Negative,NULL,NULL
8872,M13128B+P13128B+V13128B,"Diversified Foods & Seasonings, L.L.C.",LA,RLMCONT_WL,Risk-based Verification-Western Lab-Food Contact Surface Sample-Listeria,102605290,8-Dec-20,Other-Product Contact Surface Sponge,Alt 1,Negative,NULL,NULL
8872,M13128B+P13128B+V13128B,"Diversified Foods & Seasonings, L.L.C.",LA,RLMCONT_WL,Risk-based Verification-Western Lab-Food Contact Surface Sample-Listeria,102605291,8-Dec-20,Other-Product Contact Surface Sponge,Alt 1,Negative,NULL,NULL
8872,M13128B+P13128B+V13128B,"Diversified Foods & Seasonings, L.L.C.",LA,RLMCONT_WL,Risk-based Verification-Western Lab-Food Contact Surface Sample-Listeria,102605292,8-Dec-20,Other-Product Contact Surface Sponge,Alt 1,Negative,NULL,NULL
8872,M13128B+P13128B+V13128B,"Diversified Foods & Seasonings, L.L.C.",LA,RLMCONT_WL,Risk-based Verification-Western Lab-Food Contact Surface Sample-Listeria,102605293,8-Dec-20,Other-Product Contact Surface Sponge,Alt 1,Negative,NULL,NULL
8872,M13128B+P13128B+V13128B,"Diversified Foods & Seasonings, L.L.C.",LA,RLMCONT_WL,Risk-based Verification-Western Lab-Food Contact Surface Sample-Listeria,102605294,8-Dec-20,Other-Product Contact Surface Sponge,Alt 1,Negative,NULL,NULL
8872,M13128B+P13128B+V13128B,"Diversified Foods & Seasonings, L.L.C.",LA,RLMCONT_WL,Risk-based Verification-Western Lab-Food Contact Surface Sample-Listeria,102605295,8-Dec-20,Other-Product Contact Surface Sponge,Alt 1,Negative,NULL,NULL
8872,M13128B+P13128B+V13128B,"Diversified Foods & Seasonings, L.L.C.",LA,RLMCONT_WL,Risk-based Verification-Western Lab-Food Contact Surface Sample-Listeria,102605296,8-Dec-20,Other-Product Contact Surface Sponge,Alt 1,Negative,NULL,NULL
8872,M13128B+P13128B+V13128B,"Diversified Foods & Seasonings, L.L.C.",LA,RLMENVC_WL,Risk-based Verification-Western Lab-RTE-Non-food Contact Surface Sample-Listeria,102605297,8-Dec-20,Other-Non/Product Contact Surface Sponge,NULL,Negative,NULL,NULL
